@ Codigo CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONOMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administracion Publica y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  3A01?3B01: Enfermedades profesionales causadas por agentes biologicos.
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso.
-  5A01,  5B01:  Enfermedades  de  la  piel  causadas  por  sustancias  de  bajo  peso  molecular  (productos farmaceuticos,  sustancias  quimico?plasticas,  latex,  aditivos,  etc.)  sustancias  de  alto  peso  molecular (origen vegetal, animal, microorganismos, etc.).",,,,,,,,,,
Codigo CNO-11:  6205,TRABAJADORES CUALIFICADOS EN LA AVICULTURA Y LA CUNICULTURA,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,X,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,,X,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,,X,,,,Profunda,,,X,
Dinamica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4 y subira a grado 3 si necesita conduccion de vehiculos. Igualmente el
campo visual sera grado 3 si necesita conduccion o tareas en el exterior.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion a radiaciones no ionizantes
- Exposicion a sustancias sensibilizantes
- Exposicion a agentes biologicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
?  Los relacionados con posturas forzadas, posturas mantenidas , manejo de cargas
?  Manejo de vehiculos
?  Manejo de maquinaria que origina vibraciones
?  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Trabajos en intemperie",,,,,,,,,,
@ Codigo CNO-11:  6209,TRABAJADORES  CUALIFICADOS EN ACTIVIDADES GANADERAS NO CLASIFICADOS BAJO OTROS EPIGRAFES,,,,,,,,,
"GPR:
A; B; C; D; G; M","SECTOR DE ACTIVIDAD (CNAE):
- 01: Agricultura, ganaderia, caza y servicios relacionados con las mismas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Criadores de ganado equino
-  Criadores de aves de caza
-  Criadores de avestruces
-  Criadores de especies cinegeticas
-  Criadores de perros
-  Criadores de gatos
-  Criadores de animales de peleteria
-  Criadores caracoles
-  Criadores de animales para laboratorio
-  Criadores de animales para zoo",,"OCUPACIONES AFINES NO INCLUIDAS:
- 6201: Ganaderos en general con predominancia de vacuno
- 6202: Id. ovino y/o caprino,
- 6203: Id. porcino
- 6205: Id. avic. y/o cunicult. vacuno",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  cuidados y mantenimiento de animales utilizados para la investigacion y otros  fines  cientificos:  RD  1551/11,  BOE  16/11/11;  AGA527_2.  Mantenimiento  y  mejora  del  habitat cinegetico?piscicola:  RD  715/10,  BOE  18/06/10;  AGA458_2.  Produccion  de  animales  cinegeticos:  RD 715/10, BOE 18/06/10; AGA459_2. Cuidados de animales salvajes, zoologicos y acuarios: RD 1551/11, BOE 16/11/11; AGA624_2
Permisos administrativos: puede requerir permiso de conduccion de vehiculos",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Este grupo primario incluye a aquellos trabajadores que se dedican a la cria, alimentacion y cuidado de mamiferos no domesticados, aves de caza y otras aves (excepto aves de corral), caracoles, serpientes y otros reptiles, asi como diversos insectos y animales utilizados para pruebas de laboratorio, para la venta o la  entrega  de  forma  periodica  a  compradores  mayoristas,  organizaciones  de  comercializacion,  parques zoologicos y circos, o a los mercados.
Entre sus tareas se incluyen:
-  efectuar el seguimiento de la actividad y las condiciones del mercado, determinar los tipos y cantidad de productos a ser producidos, etc.
-  criar, alimentacion y cuidar animales; matar y desollar animales y prepararlos a ellos o a los productos de origen animal, para el mercado;
-  efectuar  el  seguimiento  y  examinar  animales  para  detectar  enfermedades,  lesiones  o  dolencias,  y comprobar la condicion fisica, tales como tasa de aumento de peso;
-  desempenar tareas relacionadas con la reproduccion animal, tales como la procreacion, inseminacion artificial,  etc.;  sacrificar y desollar animales;
-  alquilar  o  invertir  y  mantener  y  limpiar  edificaciones,  maquinaria,  equipamientos  y  estructuras; almacenar  y  llevar  a  cabo  algunos  procesamientos  de  los  productos;  promover  y  comercializar productos,  organizar  venta,  compra  y  transporte  de  existencias  y  productos,  y  mantenimiento  de registros de actividades, etc.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  3A01?3B01: enfermedades profesionales causadas por agentes biologicos.
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso.
-  5A01, 5B01, 5D01: Enfermedades de la piel causadas por sustancias de   alto peso molecular, de bajo peso molecular  y agentes infecciosos.",,,,,,,,,,
Codigo CNO-11:  6209,TRABAJADORES  CUALIFICADOS EN ACTIVIDADES GANADERAS NO CLASIFICADOS BAJO OTROS EPIGRAFES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,X,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,,X,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,,X,,,,Profunda,,,X,
Dinamica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4 y subira a grado 3 si necesita conduccion de vehiculos. Igualmente el
campo visual sera grado 3 si necesita conduccion o tareas en el exterior.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion a radiaciones no ionizantes
- Exposicion a sustancias sensibilizantes
- Exposicion a agentes biologicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
?  Los relacionados con posturas forzadas, posturas mantenidas , manejo de cargas
?  Manejo de vehiculos
?  Manejo de maquinaria que origina vibraciones
?  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Trabajos en intemperie",,,,,,,,,,
@ Codigo CNO-11:  6300,TRABAJADORES CUALIFICADOS EN ACTIVIDADES AGROPECUARIAS MIXTAS,,,,,,,,,
"GPR:
A; B; C; D; G; M","SECTOR DE ACTIVIDAD (CNAE):
- 01: Agricultura, ganaderia, caza y servicios relacionados con las mismas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Trabajadores agropecuarios
-  Agricultores de producciones mixtas (vegetal y animal)",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1311: Agricultores?gerentes de explotacion mixtas (vegetal y animal)
- 3142: Tecnicos agropecuarios
- 9530: Peones agropecuarios",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):    hay  que  tener  presente  las  cualificaciones  que  constan  en  las  fichas: 6110, 6120, 6201, 6202, 6203, 6204, 6205 y 6209, segun dedicacion agricola y/o ganadera de la empresa Permisos administrativos: puede requerir permiso de conduccion de vehiculos",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  productores  y  trabajadores  calificados  de  explotaciones  agropecuarias  mixtas  cuya  produccion  se destina al mercado planifican, organizan y realizan operaciones agricolas para cultivar y cosechar campos, etc., asi como criar, alimentar y cuidar animales para producir una variedad de productos para la venta o la entrega a compradores mayoristas, organizaciones de comercializacion o a los mercados.
Entre sus tareas se incluyen:
-  efectuar  el  seguimiento  de  la  actividad  y  las  condiciones  del  mercado,  determinar  los  tipos  y cantidades de cultivos a ser cosechados y animales a ser criados, y planificar y coordinar la produccion consiguiente
-  realizar operaciones tales como la preparacion de la tierra, siembra, plantacion, cultivo y cosecha de cultivos;    producir  o  comprar  forraje  y  otros  suplementos  alimentarios;  criar,  alimentar  y  cuidar animales;? sacrificar y desollar animales.;
-  alquilar o invertir y mantener y limpiar las edificaciones de la explotacion, la maquinaria, equipamiento y estructuras;
-  almacenar y llevar a cabo algun procesamiento de los productos; promover y comercializar productos, organizar  la  compra,  venta  y  transporte  de  ganado,  productos  y  suministros  y  mantener  y  evaluar registros de las actividades y transacciones de la explotacion, etc.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  Grupo 1: Enfermedades profesionales causadas por agentes quimicos
-  2A01:   Hipoacusia      o   Sordera   profesional      por   ruido;   2B01:   Enfermedades   osteoarticulares   o angioneuroticas   provocadas   por   las   vibraciones   mecanicas;   2D01:   Enfermedades   profesionales relacionadas con posturas forzadas y movimientos repetitivos en el trabajo
-  3A01 y 3B01: Enfermedades profesionales causadas por agentes biologicos
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso
-  5A01, 5B01, 5D01: Enfermedades de la piel causadas por sustancias de bajo peso molecular (productos farmaceuticos,  sustancias  quimico?plasticas,  latex,  aditivos,  etc.)  sustancias  de  alto  peso  molecular (origen vegetal, animal, microorganismos, etc.) y agentes infecciosos.
-  6C01 a 6C04: neoplasias relacionadas con el uso de pesticidas, herbicidas, etc.)",,,,,,,,,,
Codigo CNO-11:  6300,TRABAJADORES CUALIFICADOS EN ACTIVIDADES AGROPECUARIAS MIXTAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,X,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,,X,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,,X,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4 y subira a grado 3 si necesita conduccion de vehiculos. Igualmente el
campo visual sera grado 3 si necesita conduccion o tareas en el exterior.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion a radiaciones no ionizantes
- Exposicion a sustancias sensibilizantes
- Exposicion a agentes biologicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas , manejo de cargas
- Manejo de vehiculos
- Manejo de maquinaria que origina vibraciones
- Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Trabajos en intemperie",,,,,,,,,,
@ Codigo CNO-11:  6410,TRABAJADORES CUALIFICADOS EN ACTIVIDADES FORESTALES Y DEL MEDIO NATURAL,,,,,,,,,
"GPR:
A; B; C; D; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
?  02: Silvicultura y explotacion forestal",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Trabajadores cualificados forestales
-  Encargados?capataces forestales
-  Extractores de corcho
-  Carboneros (de carbon vegetal)",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1311: Gerentes de ind. forestales
- 1311: Directores de expl.forestales
- 2423: Ingenieros de montes
- 2425: Ingenieros tecnicos forestales
- 3143: Tecnicos forestales
- 5932: Bomberos forestales
- 5993: Guardas forestales
- 8322: Oper. maquinaria forestal movil
- 8321: Conductores de maquinaria forestal
- 9543: Peones forestales
- 9543: Lenadores",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):  aprovechamientos  forestales:  RD  108/08,  BOE  20/02/08;  AGA343_2. Repoblaciones forestales y tratamientos silvicolas: RD 108/08, BOE 20/02/08; AGA345_2
Permisos administrativos: puede requerir permiso de conducir",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Estos trabajadores planifican, organizan y realizan operaciones para cultivar, conservar y explotar bosques naturales y artificiales.
Entre sus tareas se incluyen
-  evaluar sitios aptos para la reforestacion, seleccionar y plantar arboles usando herramientas manuales y verificar y cuidar puestos lineares de forestacion;
-  localizar  arboles  a  ser  talados,  estimar  el  volumen  de  madera;  operar  motosierra  y  otras  sierras mecanicas para ralear los bosques jovenes, podar, descabezar, derribar arboles y aserrarlos en troncos; tallar productos de madera tosca utilizando troncos en el propio sitio de tala;   apilar y cargar troncos en  vertederos  o  hacerlos  flotar  rio  abajo;  vigilar  la  deteccion  de  incendios  forestales,  participar  en operaciones de lucha contra el fuego, etc; controlar malas hierbas y malezas en la regeneracion de los puestos  lineares  de  forestacion  utilizando  herramientas  manuales  y  productos  quimicos;  operar  y mantener  una  topadora,  excavadora  u  otras  maquinas  para  arrastrar  o  equipos  de  preparacion  de terreno; recolectar conos de semillas, podar arboles, ayudar en muestreo de plantaciones.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2A01:   Hipoacusia   o   Sordera   Profesional   por   ruido;   2B01:   Enfermedades   osteoarticulares   o angioneuroticas   provocadas   por   las   vibraciones   mecanicas;   2D01:   Enfermedades   profesionales relacionadas con posturas forzadas y movimientos repetitivos en el trabajo
-  3A01 y 3B01: Enfermedades profesionales causadas por agentes biologicos
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso
-  5A01, 5B01, 5D01: Enfermedades de la piel causadas por sustancias de bajo peso molecular (productos farmaceuticos,  sustancias  quimico?plasticas,  latex,  aditivos,  etc.)  sustancias  de  alto  peso  molecular (origen vegetal, animal, microorganismos, etc.) y agentes infecciosos
-  6L0102: Neoplasia maligna de cavidad nasal por polvo de madera dura",,,,,,,,,,
Codigo CNO-11:  6410,TRABAJADORES CUALIFICADOS EN ACTIVIDADES FORESTALES Y DEL MEDIO NATURAL,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,X,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,,X,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,,X,
Tobillo/pie,,,X,,,Campo visual,,,X,
Manejo de cargas,,X,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,,X,
Estatica,X,,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,,,X,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposicion a temperaturas extremas
- Exposicion a ruido
- Exposicion a sustancias sensibilizantes
- Exposicion a agentes biologicos
- Exposicion a radiaciones no ionizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
?  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
?  Manejo de vehiculos
?  Manejo de maquinaria que origina vibraciones
?  Manejo de materiales o sustancias inflamables
?  Manejo de equipos electricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
- Trabajos en intemperie.
-  Trabajos de especial peligrosidad",,,,,,,,,,
@ Codigo CNO-11:  6421,TRABAJADORES CUALIFICADOS EN LA ACUICULTURA,,,,,,,,,
"GPR:
A; B; C; D; G; M","SECTOR DE ACTIVIDAD (CNAE):
?  03: Pesca y acuicultura",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Acuicultores
-  Cultivadores de moluscos
-  Trabajadores cualificados en piscifactorias
-  Trabajadores cualificados en granjas marinas
-  Encargados en piscifactorias
-  Mejilloneros de batea
-  Mariscadores acuicultores",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1312: Directores de piscifactorias
- 1312: Directores de produccion de granjas marinas
- 6422: Mariscadores recolectores
- 6422: Recolectores  de mejillones
- 9542: Peones de la acuicultura",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):  produccion  de  alimento  vivo:  RD  295/04,  BOE  09/03/04;  MAP007_2. Engorde de peces, crustaceos y cefalopodos: RD 295/04, BOE 09/03/04; MAP008_2. Engorde de moluscos bivalvos: RD 1087/05, BOE 05/10/05; MAP100_2. Produccion en criadero de acuicultura: RD 1087/05, BOE 05/10/05;  MAP101_2.  Mantenimiento  de  instalaciones  en  acuicultura:  RD  1222/10,  BOE  22/10/10; MAP495_2
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los trabajadores cualificados en la acuicultura crian y alimentan peces y cultivan mejillones, ostras y otras formas   de   vida   acuatica,   para   venta   o   entrega   en   forma   periodica   a   compradores   mayoristas, organizaciones de comercializacion o a los mercados.
Entre sus tareas se incluyen:
-  criar  alimentar  y  cultivar  peces,  mejillones,  ostras  y  otras  formas  de  vida  acuatica  como  cultivo comercial o para la liberacion en agua dulce o salada;
-  recopilar y registrar datos sobre crecimiento, produccion y medio ambiente;
-  realizar y supervisar examenes de existencias a fin de detectar enfermedades o parasitos;
-  efectuar el seguimiento para asegurar el mantenimiento de condiciones optimas para la vida acuatica;
-  dirigir  y  supervisar  la  captura  y  desove  de  peces,  la  incubacion  de  huevos  y  la  cria  de  pececillos, aplicando conocimientos de gestion y tecnicas de cultivo de peces;
-  limpiar,  congelar,  helar  o  salar  la  captura  del  mar  o  preparar  pescado  y  otros  productos  para  su transporte;
-  mantener las edificaciones, tanques, maquinaria, embarcaciones y otros equipos;
-  entregar   o   comercializar   los   productos;     alquilar   o   invertir   en   edificaciones,   equipamientos   y maquinaria y comprar alimentos y otros suministros;
-  supervisar y capacitar trabajadores de acuicultura y de apoyo en la cria de peces.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  3B01:  Enfermedades  infecciosas  o  parasitarias  transmitidas  al  hombre  por  los  animales  o  por  sus productos y cadaveres
-  3D01: Enfermedades infecciosas y parasitarias, micosis, legionella y helmintiasis",,,,,,,,,,
Codigo CNO-11:  6421,TRABAJADORES CUALIFICADOS EN LA ACUICULTURA,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,X,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,,,X,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,,X,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,X,,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4 y subira a grado 3 si necesita conduccion de vehiculos. Igualmente el
campo visual sera grado 3 si necesita conduccion o tareas en el exterior.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposicion a agentes biologicos
- Exposicion a radiaciones no ionizantes
- Exposicion a ambientes termicos y luminicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
?  Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
?  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
?  Manejo de vehiculos
?  Manejo de maquinaria que origina vibraciones",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
?  Trabajos en el mar
?  Trabajo en intemperie",,,,,,,,,,
@ Codigo CNO-11:  6422,PESCADORES DE AGUAS COSTERAS Y AGUAS DULCES,,,,,,,,,
"GPR:
A; B; C; D; G; J; M","SECTOR DE ACTIVIDAD (CNAE):
- 03: Pesca y acuicultura",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Patrones de pesca de litoral
-  Pescadores de bajura, costa o litoral
-  Mariscadores recolectores
-  Recolectores de mejillones
-  Recolectores de percebes
-  Pescadores de agua dulce",,"OCUPACIONES AFINES NO INCLUIDAS:
- 1312: Armadores de pesca
- 1312: Directores?gerentes empresas de pesca
- 6421: Trabajadores en granjas marinas
- 6423: Patrones de pesca de altura
- 6423: Pescadores de altura
- 8340: Marineros de cubierta
- 9541: Peones de la pesca",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):   confeccion  y  mantenimiento  en  artes  y  aparejos:  RD  295/04,  BOE 09/06/04; RD 101/09, BOE 19/02/09; RD 885/11, BOE 13/07/10; MAP005_2. Manipulacion y conservacion en pesca y agricultura: RD 295/04, BOE 09/06/04; RD 101/09, BOE 19/02/09; RD 885/11, BOE 13/07/10; MAP006_2.   Operaciones   en   transporte   maritimo   y   pesca   de   bajura:   RD   1228/06,   BOE   03/01/07; MAP170_2. Navegacion en aguas interiores y proximas a la costa: RD 1228/06, BOE 03/01/07; MAP171_2. Pesca local: RD 101/09, BOE 19/02/09; MAP231_2
Permisos administrativos: permiso de embarque maritimo",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Estos pescadores  capturan peces o recogen otras formas de vida acuatica en agua dulce o aguas costeras, para la venta o entrega en forma periodica a compradores mayoristas, organizaciones de comercializacion o en los mercados.
Entre sus tareas se incluyen:
-  preparar y reparar redes y otras artes de pesca y equipos;
-  seleccionar  zona  para  pescar,  trazar  cursos  y  calcular  posiciones  de  navegacion  utilizando  brujula, cartas de navegacion y otras ayudas;
-  operar buques pesqueros hacia, desde y en los caladeros;
-  cebar, colocar, operar y arrastrar artes de pesca a mano o utilizando gruas;
-  recopilar diversas formas de vida acuatica de la costa y aguas superficiales;
-  mantener los aparejos a motor y otros equipos de a bordo;
-  mantener  registros  de  transacciones,  actividades  de  pesca,  del  clima  y  las  condiciones  del  mar  y estimar costos y presupuestos;
-  clasificar y almacenar las capturas en bodegas con sal y hielo;
-  extraer capturas de los equipos de pesca, medirlas para asegurar el cumplimiento de tamano legal y devolver las capturas ilegales o indeseables al agua;
-  dirigir las operaciones  y supervisar a los miembros de la tripulacion pesquera.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  3B01: Enfermedades infecciosas o parasitarias transmitidas al hombre por los animales o por sus productos y cadaveres
-  3D01: Enfermedades infecciosas y parasitarias, micosis, legionella y helmintiasis",,,,,,,,,,
